"country","code","year","prod_ktOil","use_ktOil","nuclearPerc","importPerc","renewPerc","fosilPerc"
"Haití","HTI",2000,1541.745,2010.299,1.2106656770958,23.3076771166876,75.4816572062166,23.3076771166876
"Haití","HTI",2001,1542.748,2053.955,1.18493345764635,24.8889094454358,73.9261570969179,24.8889094454358
"Haití","HTI",2002,1732.741,2309.174,0.968311612723857,24.9627355929003,74.0689527943758,24.9627355929003
"Haití","HTI",2003,1673.351,2217.956,0.988748198792041,24.5543644689074,74.4568873323006,24.5543193823502
"Haití","HTI",2004,1653.722,2287.743,0.977382511934251,27.7138210017471,71.3087964863186,27.7138210017471
"Haití","HTI",2005,1920.51,2584.559,0.881775188726587,25.6929325273673,73.4252922839061,25.6929325273673
"Haití","HTI",2006,1968.475,2645.058,0.881114894266969,25.5791366389697,73.5397484667633,25.5791744453241
"Haití","HTI",2007,1824.017,2509.089,0.527840981328283,27.3036149773882,72.1685440412835,27.3036149773882
"Haití","HTI",2008,2155.142,2926.675,0.5318663671231,26.3621003357052,73.1060332971717,26.3620661672376
"Haití","HTI",2009,2003.949,2732.451,0.651502991270475,26.661118534239,72.6873784744905,26.6610819370594
"Haití","HTI",2010,1734.176,2409.002,0.631879923719449,28.0126791094403,71.3554409668402,28.0126791094403
"Haití","HTI",2011,2505.111,3210.927,0.321402510863685,21.981689399977,77.6969080891593,21.981689399977
"Honduras","HND",1971,1012.19,1389.14,1.4981931266827,27.1354939027024,71.3663129706149,27.1354939027024
"Honduras","HND",1972,1038.752,1420.573,1.84038412668691,26.8779569934104,71.2816588799027,26.8778865992807
"Honduras","HND",1973,1059.004,1475.252,2.09279499366888,28.2153828634023,69.6918221429288,28.215315078373
"Honduras","HND",1974,1089.944,1498.258,2.29599975438142,27.2525826660028,70.4514175796158,27.2525826660028
"Honduras","HND",1975,1112.081,1539.928,2.34556420819675,27.7835716994561,69.8708640923472,27.7835716994561
"Honduras","HND",1976,1135.656,1601.94,2.31918798456871,29.1074572081351,68.5733548072962,29.1290560195763
"Honduras","HND",1977,1170.264,1695.18,2.37933434797485,30.96520723463,66.6554584173952,31.010984084286
"Honduras","HND",1978,1210.503,1738.84,3.19994939154839,30.3844517034345,66.4155989050171,30.3843941938304
"Honduras","HND",1979,1245.929,1797.628,3.54500486196254,30.690387555156,65.7646075828814,30.6186263231325
"Honduras","HND",1980,1314.624,1870.502,3.59539845453253,29.7181184516242,66.6864830938433,29.6997276666905
"Honduras","HND",1981,1333.237,1859.721,3.79659099402545,28.3098378735305,67.8935711324441,28.342262092002
"Honduras","HND",1982,1367.792,2013.035,3.61424416366332,32.0532429888204,64.3325128475163,32.0105214266021
"Honduras","HND",1983,1389.141,1973.919,3.62051330373739,29.6252277829029,66.7542589133597,28.9891327860971
"Honduras","HND",1984,1404.659,2018.631,3.72351360897559,30.4152665841355,65.8612198068889,30.4280475232967
"Honduras","HND",1985,1467.898,2001.195,5.60814913089429,26.6489272659586,67.7429236031471,27.2248331621856
"Honduras","HND",1986,1477.855,2053.458,5.98054598633135,28.0309117595782,65.9885422540904,28.6508416534451
"Honduras","HND",1987,1561.383,2164.917,6.93985034992104,27.8779278836094,65.1822217664696,29.1212549949952
"Honduras","HND",1988,1598.97,2268.143,7.20413130918112,29.5031221576417,63.2927465331771,30.6481998709958
"Honduras","HND",1989,1631.149,2361.961,7.26023842053277,30.9409003789648,61.7988612005025,31.7746990742015
"Honduras","HND",1990,1694.034,2379.575,8.23651282266791,28.8093882310917,62.9540989462404,30.0164945420926
"Honduras","HND",1991,1701.815,2400.409,8.28325506194986,29.1031236760069,62.6136212620433,29.8698680099933
"Honduras","HND",1992,1694.934,2503.464,7.53004636775284,32.2964500388262,60.173503593421,32.2827490229538
"Honduras","HND",1993,1704.192,2558.682,7.5893760928478,33.395709197157,59.0149147099952,33.2242537368849
"Honduras","HND",1994,1669.848,2656.158,5.88300846561086,37.132956699112,56.9840348352771,36.9516798322991
"Honduras","HND",1995,1661.022,2823.988,5.09485167783999,41.181690573756,53.723457748404,41.2364712597929
"Honduras","HND",1996,1697.561,2835.377,6.18450385962784,40.1292667606459,53.6862293797262,40.3233855674219
"Honduras","HND",1997,1903.542,3097.219,5.78938718895887,38.5402840419099,55.6703287691313,38.1099302309588
"Honduras","HND",1998,1896.033,3325.357,4.97324046711376,42.9825729989291,52.0441865339571,42.8687807053498
"Honduras","HND",1999,1476.831,2923.651,6.28016134620719,49.486754746035,44.2330839077578,49.0896485250805
"Honduras","HND",2000,1522.207,2989.748,6.50088234861266,49.0857757911369,44.4133418602504,48.2918292779191
"Honduras","HND",2001,1494.385,3224.411,5.07826080484157,53.654016190864,41.2677230042944,52.8325018119588
"Honduras","HND",2002,1545.723,3379.76,4.09928515634246,54.2653028617417,41.6354119819159,53.2093107202878
"Honduras","HND",2003,1621.57,3646.807,4.10567381273536,55.5345265049672,40.3597996822974,54.7539532528044
"Honduras","HND",2004,1665.928,3852.945,3.12711445400856,56.7622169535252,40.1106685924663,55.9653719427607
"Honduras","HND",2005,1772.997,3996.791,3.69666565001773,55.6394867782679,40.6638475717144,55.5211668561103
"Honduras","HND",2006,1976.494,3993.017,4.4582830476304,50.5012375354275,45.0404794169421,50.4840074560163
"Honduras","HND",2007,2119.478,4691.687,4.05832699410681,54.8248210078805,41.1168519980127,54.8028459699038
"Honduras","HND",2008,2078.03,4647.532,4.23936833571022,55.2874514903824,41.45970377396,54.3231117074611
"Honduras","HND",2009,2194.857,4452.916,5.40189844138088,50.7096697983973,43.8884317602218,50.7984880020193
"Honduras","HND",2010,2219.779,4567.481,5.58460998524132,51.4003670732292,43.0150229415295,51.4003670732292
"Honduras","HND",2011,2311.173,4739.784,5.10761671839898,51.2388539224572,43.6535293591438,51.5872242279395
"Jamaica","JAM",1971,277.026,2010.436,0.538987562896805,86.2206009044804,13.2404115326228,86.2206009044804
"Jamaica","JAM",1972,280.203,2564.289,0.472879616923053,89.0728775110762,10.4542428720008,89.0728775110762
"Jamaica","JAM",1973,250.944,2916.574,0.291917846075567,91.395932350765,8.31214980315946,91.3959666375686
"Jamaica","JAM",1974,266.557,2730.549,0.384245073060399,90.2379704594204,9.37778446751917,90.2380070820923
"Jamaica","JAM",1975,253.6,2681.745,0.42009959932805,90.5434707625073,9.0364296381647,90.5434707625073
"Jamaica","JAM",1976,254.445,2431.953,0.388987780602668,89.5374211590438,10.0735910603536,89.5374211590438
"Jamaica","JAM",1977,233.918,2375.489,0.394613488001839,90.1528485292923,9.45253798270588,90.152890625888
"Jamaica","JAM",1978,253.036,2468.76,0.400605972228973,89.750482023364,9.84891200440707,89.7504415171989
"Jamaica","JAM",1979,222.04,2555.238,0.38704809493284,91.3103984834289,8.30255342163822,91.3103593481312
"Jamaica","JAM",1980,223.879,2278.453,0.4529389019655,90.1740786402002,9.37298245783433,90.1741225296286
"Jamaica","JAM",1981,224.285,2322.06,0.462951000404813,90.341119523182,9.19592947641319,90.341119523182
"Jamaica","JAM",1982,247.115,2288.79,0.507254925091424,89.2032471305799,10.2894979443287,89.2032908217879
"Jamaica","JAM",1983,235.127,2001.569,0.644494394147791,88.2528656269157,11.1026399789365,88.2529155877214
"Jamaica","JAM",1984,272.476,2006.199,0.643006999804107,86.4182964900291,12.9386965101667,86.4182964900291
"Jamaica","JAM",1985,252.249,1724.45,0.748064600307344,85.3722056307808,13.8797297689118,85.3722056307808
"Jamaica","JAM",1986,255.401,1752.232,0.736203881677769,85.4242474740788,13.8395486442435,85.4242474740788
"Jamaica","JAM",1987,256.069,1799.297,0.597455561811085,85.7683862086137,13.6341582295752,85.7684973631368
"Jamaica","JAM",1988,260.166,1834.492,0.473482577193032,85.8180902396958,13.7084271831112,85.8180902396958
"Jamaica","JAM",1989,309.637,2300.769,0.474710846677785,86.5420213850239,12.9832677682983,86.5420648487528
"Jamaica","JAM",1990,484.619,2784.623,0.271778262263868,82.5966028435447,17.1316188941914,82.5966387550487
"Jamaica","JAM",1991,485.259,2795.077,0.295376478000427,82.6387967129349,17.0658268090646,82.6387967129349
"Jamaica","JAM",1992,484.413,2942.139,0.254304776218935,83.5353462225952,16.2103490011859,83.535380211472
"Jamaica","JAM",1993,472.64,2950.918,0.209833007897881,83.9832892679498,15.8068777241523,83.9833231557095
"Jamaica","JAM",1994,485.421,3008.538,0.254409284509619,83.8652195850609,15.8803711304295,83.865186346325
"Jamaica","JAM",1995,483.42,3202.15,0.257826772637134,84.9032681167341,14.8389051106288,84.9032368877161
"Jamaica","JAM",1996,497.596,3374.729,0.25993198268661,85.2552308644635,14.4848371528499,85.2552012324545
"Jamaica","JAM",1997,510.295,3374.478,0.280339655496346,84.877809249312,14.8418510951916,84.877809249312
"Jamaica","JAM",1998,466.676,3507.055,0.279550791190899,86.6932226611787,13.0272265476304,86.6931941472261
"Jamaica","JAM",1999,481.272,3609.971,0.276345710256398,86.6682585538776,13.055395735866,86.6682585538776
"Jamaica","JAM",2000,588.861,3829.319,0.258270465322946,84.6223049059115,15.1194246287656,84.6223049059115
"Jamaica","JAM",2001,500.312,3841.212,0.134332601272723,86.9751526341165,12.8905147646108,86.9751526341165
"Jamaica","JAM",2002,393.268,3586.147,0.225422995766766,89.0336899184557,10.7408870857776,89.0336620333745
"Jamaica","JAM",2003,396.082,3728.236,0.2698863483964,89.3761553721385,10.3539582794651,89.3761821944748
"Jamaica","JAM",2004,412.212,3768.933,0.378780944102747,89.0628992343456,10.5583198215516,89.0628992343457
"Jamaica","JAM",2005,411.607,3717.465,0.467307694894236,88.9277504966422,10.6049418084636,88.9277773966937
"Jamaica","JAM",2006,411.211,4175.811,0.455145120313156,90.1525476129068,9.39230726678003,90.1525715603508
"Jamaica","JAM",2007,404.778,4200.468,0.434046872872261,90.363502352595,9.20245077453274,90.363502352595
"Jamaica","JAM",2008,493.707,4078.017,0.43653569860057,87.8934540979108,11.6700102034886,87.893478619633
"Jamaica","JAM",2009,533.997,3021.804,0.566350431728861,82.3285361989063,17.1051133693648,82.3285031060916
"Jamaica","JAM",2010,463.804,2830.271,0.622908548333357,83.6127353175721,15.7643561340946,83.6127706498777
"Jamaica","JAM",2011,548.761,3065.628,0.676076810363162,82.099556762921,17.2243664267158,82.0995893826648
"México","MEX",1971,43360.599,42982.507,2.87737055449092,-0.879641571395554,13.8923167045608,83.1960964957209
"México","MEX",1972,45057.972,47549.685,2.77661566001962,5.24023029805559,12.6248449385101,84.5560301819034
"México","MEX",1973,47284.263,52568.765,2.91173285124731,10.0525511679797,11.8091341883341,85.2272713654201
"México","MEX",1974,55231.886,55948.825,3.27979363284216,1.28141922551546,11.2949002950464,85.3708920607359
"México","MEX",1975,63028.593,59156.285,2.95262963183033,-6.54589448948661,10.6546768445652,86.3413769137125
"México","MEX",1976,67912.774,63303.567,3.12283982354422,-7.28111734999072,9.98010744007522,86.8590138056517
"México","MEX",1977,79151.251,68454.489,3.15456740901243,-15.6260928337366,9.3691021490205,87.4695463726272
"México","MEX",1978,95009.097,76541.884,2.49766650635357,-24.1269381349432,8.77644846055788,88.7198190731757
"México","MEX",1979,113597.71,83965.934,2.88526296867013,-35.2902356805797,8.20616489539674,88.9036570473926
"México","MEX",1980,147033.179,95115.346,2.35377685531418,-54.584076264623,7.22980285431543,90.3605449745197
"México","MEX",1981,171231.596,101554.443,2.89909521733087,-68.6106397137149,6.67253918176677,90.399742530221
"México","MEX",1982,195594.295,106285.528,2.89973344254356,-84.0272129993088,6.48674013267357,90.6127991385619
"México","MEX",1983,193193.33,100073.22,2.94420125584047,-93.05197734219,6.97504087507127,90.0873750240074
"México","MEX",1984,195152.318,104549.208,3.11170984671639,-86.6607330014399,6.86036186902535,90.034920207143
"México","MEX",1985,192838.004,108603.192,3.37661990634677,-77.5620038865893,6.61520335424395,90.0163321166472
"México","MEX",1986,182088.861,105671.228,4.39015433794334,-72.3164048022608,6.97298322302074,88.7480336653228
"México","MEX",1987,190860.922,111118.275,4.83738610953059,-71.763755331875,6.86956128503615,88.441959704648
"México","MEX",1988,190053.011,112488.216,5.13460449937263,-68.9537071154191,6.59205849615394,88.4132449927022
"México","MEX",1989,190505.624,117518.172,5.28308677231637,-62.1073751896005,6.28631714931713,88.5272687869924
"México","MEX",1990,194653.026,122492.736,5.88364766380922,-58.9098524176977,6.98179523069841,87.230671376301
"México","MEX",1991,202072.741,128045.702,5.99481972460114,-57.8129822740946,6.87144188564798,87.2278321376222
"México","MEX",1992,201695.443,129454.875,6.39759066624567,-55.8036674941751,6.87109388503137,86.8011374619921
"México","MEX",1993,203197.069,129961.858,6.63020453277915,-56.3513111670041,6.78918425435254,86.6537988399643
"México","MEX",1994,203681.155,134301.02,5.70904673694958,-51.6601698185167,6.30644130625367,88.0376619626567
"México","MEX",1995,201556.286,129922.722,7.28708254742385,-55.1355166342651,6.77566084245064,85.988885762415
"México","MEX",1996,212016.919,132986.235,7.30220763073712,-59.4277174626381,6.6231839708824,86.0682069839785
"México","MEX",1997,220111.967,137009.013,7.10100509956962,-60.6551001137421,6.60792804922987,86.1993604756499
"México","MEX",1998,224143.319,141466.225,6.66705780832138,-58.4429916045332,6.46669549569164,86.779133323166
"México","MEX",1999,220581.97,146992.598,7.00729570069916,-50.0633181542924,6.12156470627181,86.840482267005
"México","MEX",2000,222300.901,145384.004,6.95440813419886,-52.9060246545418,6.14875829118037,86.8451339392194
"México","MEX",2001,225601.524,146302.496,6.53813110611592,-54.2021019244948,5.9000223755581,87.5585547084583
"México","MEX",2002,224985.93,150842.754,6.22299762572619,-49.1526268474255,5.63990829814735,88.1255774473595
"México","MEX",2003,236152.699,153665.176,6.45305218665809,-53.6800367833503,5.56113637614289,88.0342778509556
"México","MEX",2004,246723.594,159324.149,6.46130110508232,-54.8563702041176,5.39840008811219,88.1920630876867
"México","MEX",2005,253431.637,170262.743,6.78731517910527,-48.8473828945655,5.21727410441167,88.0562237858461
"México","MEX",2006,250492.101,172307.054,6.55388258219539,-45.375418582689,5.03451007873421,88.4503376164739
"México","MEX",2007,244145.37,176710.575,6.54104034237906,-38.1611541923849,4.9168907972825,88.599203528142
"México","MEX",2008,233603.203,181876.115,6.67940042594378,-28.4408362252515,4.75781220640214,88.6148486292442
"México","MEX",2009,220281.824,175752.407,6.2825512256,-25.3364478814791,4.76964392299902,88.9919903059991
"México","MEX",2010,227842.442,178923.57,5.9470912636049,-27.3406527714599,4.67368385283169,89.424982968985
"México","MEX",2011,228206.818,186171.014,6.24485667784997,-22.5791346874224,4.44105063530459,89.3403298539267
"México","MEX",2012,225116.387,191924.496,5.45535625634781,-17.2942441906946,4.4002022545366,90.1037098463971
"Nicaragua","NIC",1971,720.628,1224.499,1.42572594995994,41.149155695513,57.425118354527,41.149155695513
"Nicaragua","NIC",1972,741.314,1252.151,2.52749069401374,40.7967569406565,56.6757523653297,40.7967569406565
"Nicaragua","NIC",1973,770.204,1356.845,2.35148451002141,43.2356680387222,54.4128474512564,43.2355943383364
"Nicaragua","NIC",1974,801.206,1425.266,2.461856242975,43.7855109151555,53.7526328418695,43.7855109151555
"Nicaragua","NIC",1975,846.688,1485.813,2.36732347879578,43.0151708189389,54.6175057022654,43.0151708189389
"Nicaragua","NIC",1976,886.416,1591.258,2.37799275793115,44.2946398384171,53.3273674036517,44.2567452920897
"Nicaragua","NIC",1977,885.479,1749.9,1.32693296759815,49.39830847477,49.2747585576319,49.3540202297274
"Nicaragua","NIC",1978,903.415,1694.425,1.64952712572111,46.6830930846747,51.6673797896041,46.6881685527539
"Nicaragua","NIC",1979,901.427,1430.91,2.65048116233725,37.0032357031539,60.3462831345088,37.0032357031539
"Nicaragua","NIC",1980,912.481,1539.225,2.87183485195472,40.7181536162679,56.4100115317774,40.7684386623138
"Nicaragua","NIC",1981,935.061,1584.41,2.68680455185211,40.9836469095752,56.3295485385727,40.9456516936904
"Nicaragua","NIC",1982,975.727,1620.758,2.25511766716561,39.798106811751,57.9467755210833,39.2621847308482
"Nicaragua","NIC",1983,1005.672,1689.023,4.69330494611382,40.4583596552563,54.8483353986299,38.7780983444275
"Nicaragua","NIC",1984,1220.944,1855.808,13.6890777494224,34.2095734041453,52.1013488464324,32.9815907680105
"Nicaragua","NIC",1985,1295.986,1936.156,14.5374649563362,33.0639679860507,52.3985670576131,32.2334563950426
"Nicaragua","NIC",1986,1202.697,1935.483,12.8502807826264,37.8606270372822,49.2890921800915,37.5540885660065
"Nicaragua","NIC",1987,1216.665,1954.903,12.0543576842432,37.7634082100237,50.1822341057331,37.411574896555
"Nicaragua","NIC",1988,1177.755,1848.767,10.6352504128427,36.2951091186721,53.0696404684852,35.941630286564
"Nicaragua","NIC",1989,1375.147,1981.554,18.8512652191159,30.6025977591325,50.5461370217516,30.5505174221848
"Nicaragua","NIC",1990,1424.879,2022.99,18.1164513912575,29.56569236625,52.3178562424925,29.2851670052744
"Nicaragua","NIC",1991,1527.117,2146.734,19.6910749072778,28.8632406250611,51.4456844676611,28.4946807569079
"Nicaragua","NIC",1992,1494.949,2212.579,19.1826822906662,32.4340961384882,48.3832215708456,32.3097163988269
"Nicaragua","NIC",1993,1467.389,2177.688,17.9349842585347,32.6171150320891,49.4479007093762,32.8066279467031
"Nicaragua","NIC",1994,1428.772,2200.954,15.5579353316789,35.0839681338183,49.3580965345028,35.1151818711341
"Nicaragua","NIC",1995,1420.639,2264.054,13.3169526875242,37.2524241912958,49.43062312118,37.2524241912958
"Nicaragua","NIC",1996,1436.41,2305.767,11.9351608380205,37.7035927741181,50.3612463878614,37.6887170299514
"Nicaragua","NIC",1997,1462.596,2413.362,8.89526726616231,39.3959132529641,51.7088194808736,38.8187101644925
"Nicaragua","NIC",1998,1364.169,2426.696,5.33552616396945,43.7849240283909,50.8795498076397,43.7601166359527
"Nicaragua","NIC",1999,1306.005,2461.212,4.93598275971351,46.9365093295498,48.1275079107367,46.7268971547351
"Nicaragua","NIC",2000,1354.098,2522.007,5.28376804663905,46.3087136554339,48.407518297927,45.923385621055
"Nicaragua","NIC",2001,1315.775,2543.606,7.62838269763478,48.2712731452906,44.1003441570746,48.2137956900558
"Nicaragua","NIC",2002,1407.158,2636.373,7.83618251286901,46.6252309517659,45.5385865353651,46.5958724353496
"Nicaragua","NIC",2003,1463.428,2758.151,9.37276458032936,46.941701161394,43.6855342582767,46.9697634393476
"Nicaragua","NIC",2004,1482.614,2821.27,8.74868410325846,47.4487021802238,43.8026137165177,47.4456539076373
"Nicaragua","NIC",2005,1463.948,2835.627,9.5291447006253,48.3730406008971,42.0978146984776,48.3214823388267
"Nicaragua","NIC",2006,1457.305,2824.149,10.4048334560252,48.3984379011164,41.1967286428584,48.2370441502909
"Nicaragua","NIC",2007,1448.346,2870.921,8.19311990821064,49.5511719061583,42.255708185631,49.3594564253074
"Nicaragua","NIC",2008,1544.657,2902.648,11.118847342151,46.7845567220001,42.0965959358489,46.7016324404475
"Nicaragua","NIC",2009,1514.32,2902.69,10.0019981465468,47.8304607105823,42.1675411428709,47.8304951613848
"Nicaragua","NIC",2010,1534.22,2951.011,10.741572972788,48.0103598393906,41.2480671878214,48.1065980438568
"Nicaragua","NIC",2011,1529.201,3038.209,9.57876828091814,49.6676825063713,40.7535492127105,49.7554315716924
"Panamá","PAN",1971,342.318,1655.942,0.431053744635984,79.3278991655505,20.2410470898135,79.2967990424786
"Panamá","PAN",1972,339.142,1864.589,0.382818948304425,81.8114340479323,17.8057470037633,81.7099639652492
"Panamá","PAN",1973,342.399,2034.585,0.43114443486018,83.1710643693923,16.3977911957475,83.090753151134
"Panamá","PAN",1974,366.432,2000.902,0.455594526868382,81.6866593166482,17.8577461564834,81.6136422473465
"Panamá","PAN",1975,379.977,1691.118,0.498368534898215,77.5310179419769,21.9706135231249,77.3784561455794
"Panamá","PAN",1976,404.909,1675.15,0.70847386801182,75.8284929707787,23.4630331612094,75.7822881532997
"Panamá","PAN",1977,441.829,1653.674,1.77338459696409,73.2819769797433,24.9446384232926,73.1935677769621
"Panamá","PAN",1978,486.922,1620.314,3.81617390209552,69.9489111369772,26.2349149609273,69.8959584376855
"Panamá","PAN",1979,499.017,1734.355,3.98176843841082,71.2275168578521,24.7907147037371,71.1978228217407
"Panamá","PAN",1980,527.311,1412.413,5.86967126470799,62.6659482743362,31.4643804609558,62.6536997323021
"Panamá","PAN",1981,568.444,1508.143,7.60697095699811,62.3083487441178,30.0846802988841,62.2627297278839
"Panamá","PAN",1982,568.101,1651.74,5.59192124668531,65.6059064986015,28.8021722547132,65.5903471490671
"Panamá","PAN",1983,539.396,1763.22,4.22386315944692,69.4084685972255,26.3676682433275,69.3012216286113
"Panamá","PAN",1984,593.9,1615.42,7.94294982109916,63.2355672209085,28.8214829579924,62.9108219534239
"Panamá","PAN",1985,604.044,1559.836,10.6353488443657,61.2751596962758,28.0894914593585,61.1097576924754
"Panamá","PAN",1986,605.105,1585.222,11.3710256355261,61.8283748269958,26.800599537478,61.7415731045872
"Panamá","PAN",1987,599.625,1694.319,10.3139963607798,64.6096750375815,25.0763286016388,64.0055975291548
"Panamá","PAN",1988,609.999,1578.077,11.9838258842883,61.3454223082904,26.6707518074213,61.2418151965969
"Panamá","PAN",1989,612.439,1486.087,12.6214683258786,58.7884827738887,28.5900489002326,58.3718180698707
"Panamá","PAN",1990,612.278,1490.878,12.7654979146516,58.9317167467761,28.3027853385723,58.4125595789863
"Panamá","PAN",1991,602.596,1616.184,10.8339149502779,62.7148888987887,26.4511961509333,61.9911470476134
"Panamá","PAN",1992,623.582,1842.349,8.82710061991512,66.1528841712401,25.0200152088448,65.4853125005089
"Panamá","PAN",1993,662.552,1868.92,10.5606446503863,64.5489373541939,24.8904179954198,64.1533077927359
"Panamá","PAN",1994,650.916,1968.06,10.4481570683821,66.9260083534039,22.6258345782141,66.5633161590602
"Panamá","PAN",1995,604.213,1996.887,10.4136087820693,69.7422538180678,19.8441373998629,69.1263451562357
"Panamá","PAN",1996,701.304,2134.474,12.0993743657688,67.1439427231252,20.756682911106,67.0593785635243
"Panamá","PAN",1997,704.023,2218.696,11.2524654121159,68.2686136361178,20.4789209517663,67.2956547449493
"Panamá","PAN",1998,643.133,2572.994,7.15275667179947,75.0044889339035,17.8427543942971,74.4997850752858
"Panamá","PAN",1999,730.255,2536.145,10.5967915872318,71.2061021747574,18.1971062380108,71.4129515465401
"Panamá","PAN",2000,755.453,2568.997,11.4421309172412,70.5934650760589,17.9644040066999,70.2017947082071
"Panamá","PAN",2001,721.815,2815.785,7.6324719394414,74.3654078702742,18.0021201902844,74.5944736547712
"Panamá","PAN",2002,781.954,2624.813,11.1431176239984,70.2091539473479,18.6477284286538,70.2550238817013
"Panamá","PAN",2003,733.488,2649.329,9.1637542940118,72.3141972929749,18.5220484130133,72.8887201249826
"Panamá","PAN",2004,798.797,2613.084,12.4371815066029,69.4308717209244,18.1319467724727,69.8553892641798
"Panamá","PAN",2005,771.954,2883.757,11.1057901203187,73.2309622482061,15.6632476314752,73.3830555071041
"Panamá","PAN",2006,797.062,3093.093,9.95379059084224,74.2309073797652,15.8153020293926,74.3671140828937
"Panamá","PAN",2007,741.606,3024.153,10.425266181969,75.4772327987374,14.0975010192937,75.8071433555114
"Panamá","PAN",2008,888.53,3052.926,11.1918205682024,70.8957898095139,17.9123896222837,70.6901510223307
"Panamá","PAN",2009,842.764,3366.816,9.95938001957933,74.9685162479922,15.0721037324285,75.04773055611
"Panamá","PAN",2010,842.893,3709.554,9.7231095705845,77.2777805633777,12.9991098660378,77.2036207048071
"Panamá","PAN",2011,817.921,4058.247,8.68424223562538,79.8454603674936,11.470297396881,79.7098845880993
"Paraguay","PRY",1971,1168.487,1368.454,1.0306521081454,14.6126212499653,84.3567266418893,14.6126212499653
"Paraguay","PRY",1972,1186.656,1403.768,1.17626274427113,15.4663733608403,83.3573638948886,15.4663733608403
"Paraguay","PRY",1973,1272.914,1519.315,1.70945458973287,16.2179008303084,82.0726445799587,16.6537551462337
"Paraguay","PRY",1974,1299.64,1506.853,2.52260837653042,13.7513745534568,83.7260170700128,14.6646023201998
"Paraguay","PRY",1975,1249.576,1473.95,3.06903219240815,15.222633060823,81.7083347467689,16.4013026222056
"Paraguay","PRY",1976,1313.202,1567.255,2.90826955409298,16.2100615407193,80.8816689051877,17.1100427180006
"Paraguay","PRY",1977,1325.786,1704.052,1.77647161002129,22.1980315154702,76.0254968745085,22.3443885515231
"Paraguay","PRY",1978,1416.111,1901.709,1.12151754027562,25.5348215736477,73.3436608860767,25.2453976922863
"Paraguay","PRY",1979,1467.283,1929.29,1.97917368565638,23.9469960451772,74.0738302691664,23.7464041175769
"Paraguay","PRY",1980,1605.292,2084.611,2.71868468505635,22.9932107237274,74.2881045912163,22.8033911362839
"Paraguay","PRY",1981,1623.686,2080.573,2.86449934705487,21.9596716865979,75.1758289663473,21.3148012590762
"Paraguay","PRY",1982,1651.343,2123.222,2.61658931567212,22.2246660970921,75.1587445872358,20.9447245742555
"Paraguay","PRY",1983,1737.306,2170.98,3.10965554726437,19.9759555592405,76.9143888934951,18.997549493777
"Paraguay","PRY",1984,1736.025,2211.606,3.98579132087723,21.5038754642554,74.5103332148674,21.2938923117409
"Paraguay","PRY",1985,2011.619,2257.67,15.3474156984856,10.898448400342,73.8391793309031,21.5630716623776
"Paraguay","PRY",1986,2752.279,2352.228,43.2956329063339,-17.0073224194253,73.5211892724685,21.4370800789719
"Paraguay","PRY",1987,3629.295,2715.653,58.6622812266516,-33.6435472425969,74.320651423433,20.2609096228421
"Paraguay","PRY",1988,3836.232,2903.604,59.0412466713781,-32.1196692110908,72.6964834047618,21.4628096668829
"Paraguay","PRY",1989,4307.176,3162.569,66.0982258410805,-36.1923170688134,70.0131443772452,19.70243178884
"Paraguay","PRY",1990,4577.278,3072.102,76.0285303027048,-48.9949877966292,72.5397138506469,21.3380935919445
"Paraguay","PRY",1991,4876.024,3172.193,79.4990720930284,-53.7114545048173,73.737001500224,20.144171555766
"Paraguay","PRY",1992,4519.588,3157.439,73.8565653999967,-43.1409442906102,69.3312523218976,23.862187044627
"Paraguay","PRY",1993,4821.305,3280.285,82.3063849635017,-46.9782351228628,64.8175692051148,26.5700998541285
"Paraguay","PRY",1994,5381.25,3585.267,87.2984912978587,-50.0934240044047,62.4292695634663,28.4748667254071
"Paraguay","PRY",1995,6025.8,3925.598,92.2130080563522,-53.5001800999491,61.1365962587101,29.5242661118128
"Paraguay","PRY",1996,6389.029,4016.07,95.8938962717283,-59.0865946061697,63.0651856167846,28.5576944624969
"Paraguay","PRY",1997,7011.128,4367.987,100.052083488344,-60.5116498744158,60.4595663860721,29.1369685853003
"Paraguay","PRY",1998,6864.476,4310.936,101.414078056366,-59.2340039378919,57.8199258815255,30.9686109930651
"Paraguay","PRY",1999,6741.368,4113.201,108.55375168877,-63.8959049168762,55.279890284963,32.419811237039
"Paraguay","PRY",2000,6837.93,3850.262,119.480492496355,-77.5964856417563,58.1159931454015,28.1830691002327
"Paraguay","PRY",2001,6157.046,3918.669,99.4537175760443,-57.1208489413115,57.6671313652671,28.7701512937173
"Paraguay","PRY",2002,6293.039,3885.031,106.723266815632,-61.9816933249696,55.258426509338,30.4969509895803
"Paraguay","PRY",2003,6622.85,3964.71,112.298402657445,-67.0450045526659,54.7466018952206,30.9566651785376
"Paraguay","PRY",2004,6628.185,4002.442,111.583528256,-65.6035240485684,54.0199957925686,31.0982145400233
"Paraguay","PRY",2005,6577.375,3954.072,111.284670587688,-66.3443407201487,54.9362530576075,29.0255210324951
"Paraguay","PRY",2006,6965.141,4075.662,113.488900698831,-70.8959427940786,52.817848977663,30.1390301747299
"Paraguay","PRY",2007,7136.292,4224.895,109.360114275029,-68.9105173027969,52.2325643595876,30.28207801614
"Paraguay","PRY",2008,7369.709,4347.922,109.705371899496,-69.4995678395335,53.028665187646,28.8453426717407
